authorMeta/fans,collectCount,commentCount,diggCount,isSponsored,playCount,shareCount,text,videoMeta/duration,webVideoUrl,tanggal,jam,hari_encoded,kota_Balikpapan,kota_Banda Aceh City,kota_Bandar Lampung City,kota_Bandung City,kota_Bandung Regency,kota_Banjarbaru,kota_Banjarmasin,kota_Banyumas Regency,kota_Banyuwangi,kota_Batam,kota_Bekasi City,kota_Bekasi Regency,kota_Binjai,kota_Bitung,kota_Bogor City,kota_Bogor Regency,kota_Central Hulu Sungai Regency,kota_Cilegon,kota_Cimahi,kota_Cirebon,kota_Cirebon City,kota_Deli Serdang Regency,kota_Denpasar,kota_Depok,kota_Garut Kota,kota_Gresik,kota_Hanoi,kota_Hoc Mon,kota_Jakarta,kota_Jambi City,kota_Jember,kota_Kapolei,kota_Kebumen,kota_Kediri City,kota_Kota Karawang,kota_Kuantan,kota_Lhokseumawe,kota_Lumajang,kota_Machang,kota_Madiun City,kota_Magelang,kota_Mahakam Ulu Regency,kota_Makassar,kota_Malang City,kota_Manado,kota_Medan Area,kota_Metro,kota_Muaro Jambi,kota_Nganjuk,kota_Padang,kota_Palembang,kota_Pasuruan Regency,kota_Pekalongan,kota_Pekanbaru,kota_Pematangsiantar,kota_Queens,kota_Salatiga,kota_Samarinda,kota_Saraphi District,kota_Semarang City,kota_Semarang Regency,kota_Sepang,kota_Serang City,kota_Sidoarjo,kota_Sleman,kota_South Tangerang,kota_Sukabumi City,kota_Sumedang,kota_Surabaya,kota_Surakarta City,kota_Tangerang City,kota_Tangerang Regency,kota_Tasikmalaya City,kota_Tegal City,kota_Tidak Mengisi/Tidak diketahui,kota_West Kutai Regency,kota_Yogyakarta City,kota_nan,username_encoded
427600,268,52,3989,0,1400000,201,Beli kopi kenangan di tiktok cuma Rp 8.000 #kopikenangan #vouchermurah  #TTPetualangPro ,24,https://www.tiktok.com/@ky...93/video/7425667675902201093,2024-10-14,16,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,213
540,1,0,9,0,513,1,siapa yang baru tau kopi kenangan sudah buka ☝🏻☝🏻☝🏻 nikmatin promonya yuk dari tiktok #kopikenangan  #kopikenanganjepara  #kopijepara ,15,https://www.tiktok.com/@kalaa.berkelana/video/7510190191315914040,2025-05-30,10,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,182
2943,1162,591,33300,0,1500000,6814,Beneran gak sih..?? #CapCut #sambalman #viral #trending #foryou #untukmu #kopi  #foryourpage #foryoupage #fypシ #fyp #kopikenangan #coffee #truck #truk ,9,https://www.tiktok.com/@sambalman/video/7508199074869333304,2025-05-25,2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,340
96500,877,87,9289,0,2600000,535,PROMO KOPI KENANGAN UNDER 10 RIBU‼️ Cek dulu vouchernya masih ada gak?🤔 #promokopikenangan #voucherkopikenangan #kopikenangan #promo2024 #promooktober #TTPetualangPro,13,https://www.tiktok.com/@dianatrwd/video/7425544175812234501,2024-10-14,8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86
10200,97,11,529,0,424900,50,Kopi kenangan lagi baik bgt ngasih diskon segede ini🥳😋 #fyp #fypage #diskontiktokshop #fypシ #semarangstory #semarangstory #kulinersemarang #ttpetualangpro #jelajahliburan #jelajahdiskon #kopikenangan ,17,https://www.tiktok.com/@faw.zyaa/video/7417797124395388178,2024-09-23,11,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,111
188,2,9,27,0,3780,1,Seragam part 3 #kopikenangan ,16,https://www.tiktok.com/@id954127/video/7460712266288073990,2025-01-17,2,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,155
935,13,1,888,0,8200,3,Kegiatan Rutin Ketika New Training Datang 😇😇 Selamat Tumbuh dan Kembang bersama Kopi Kenangan 😇😇😇,22,https://www.tiktok.com/@ahaazrul/video/7457056108285365510,2025-01-07,6,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,16
1536,2,1,50,0,11000,15,Promo kopi kenangan 120 ribu dapet 2 liter #kopikenanganvoucher #kopikenangan #kopikenanganpromo #promokopi ,22,https://www.tiktok.com/@heyyjunjun/video/7492629777602415878,2025-04-13,3,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144
36100,13,2,60,0,4309,0,Kaget banget sih nemu kopi ready to drink di Indomaret yang turns out seenak ituu! rasanya sama enaknya kaya ngopi di coffee shop! must try banget sih Kopi Kenangan yang varian Kopi Susu Black Aren ini!☕️💗✨ #KenanganBanyakRasa,32,https://www.tiktok.com/@jsn.amelia/video/7507583316699172113,2025-05-23,10,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,174
793,2,11,26,0,3331,0,mau tau caranya?😋 #kopikenangan #kopi #promotiktok #fyp #foryou #foryoupagе #vouchertiktok #kulinercikarang #cikarang #qpon #qponbestieprice @qpon.indonesia ,8,https://www.tiktok.com/@fauziahnrrrrr/video/7514181917613346104,2025-06-10,5,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110
1525,0,0,18,0,2167,0,antrean drive thru kopi kenangan sampe mengular gini??? Kira kira kenapaaa yaaa??? #promokopikenangan #kopikenangan #restarea754sidoarjo ,15,https://www.tiktok.com/@dewiistiqoma1911/video/7503155814576737542,2025-05-11,11,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82
28400,18,2,117,0,19000,6,mau promo? beli vouchernya di tiktok klik tag lokasi bestieee. kopi kok cuma 13ribuan sih? uhuyyy #madiun24jam #madiunngemil #madiunkuliner #kopikenangan #kopikenanganmadiun ,50,https://www.tiktok.com/@iinharningsri/video/7513148498955488530,2025-06-07,10,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,156
1448,1,1,14,0,3252,4,Kopi Kenangan,14,https://www.tiktok.com/@afn5758/video/7509121940725026056,2025-05-27,13,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13
2392,3,0,25,0,182,0,#pantaikarangtawulan ,19,https://www.tiktok.com/@kopikenangan48/video/7488672586507898119,2025-04-02,11,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,207
131,6,0,20,0,7137,15,Kenangan bersama mantan 🤍 hati hati dijalan ✌️ #je #ngopi #fyp #makassar #kopisusu #kopikenangan @Kopi Kenangan  ,15,https://www.tiktok.com/@siuman16/video/7258848769721060613,2023-07-23,3,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,356
89,2,0,20,0,2987,8,Kopi kenangan mantan - 19k lagi promo jenius cuma 6k 📍Kopi Kenangan #kopikenangan #coffee #coffeetiktok #coffeeaddict #coffeetime #kopi #kopisusu #coffeelover #coffeelovers #kopienak #kopimurah #promojenius #promokopi #coffeetok #minumantiktok #minumankekinian #coffeeasmr ,12,https://www.tiktok.com/@foodierate/video/7329836853459225862,2024-01-30,10,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,118
697,1,2,19,0,6130,1,Americano 9ribu doank #kopikenangan ,9,https://www.tiktok.com/@andreannata_/video/7501205197339905287,2025-05-06,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,26
1335,0,0,8,0,1075,4,Klik tag lokasi aja ya guyss #kopikenangan #promokopikenangan ,8,https://www.tiktok.com/@arnhkmdeel_/video/7495657973117635846,2025-04-21,7,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32
2392,1,2,25,0,158,0,,29,https://www.tiktok.com/@kopikenangan48/video/7485644745813789957,2025-03-25,7,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,207
